image_path,annotation_path
facemask-dataset/images/maksssksksss50.png,facemask-dataset/annotations/maksssksksss50.xml
facemask-dataset/images/maksssksksss573.png,facemask-dataset/annotations/maksssksksss573.xml
facemask-dataset/images/maksssksksss490.png,facemask-dataset/annotations/maksssksksss490.xml
facemask-dataset/images/maksssksksss18.png,facemask-dataset/annotations/maksssksksss18.xml
facemask-dataset/images/maksssksksss78.png,facemask-dataset/annotations/maksssksksss78.xml
facemask-dataset/images/maksssksksss69.png,facemask-dataset/annotations/maksssksksss69.xml
facemask-dataset/images/maksssksksss719.png,facemask-dataset/annotations/maksssksksss719.xml
facemask-dataset/images/maksssksksss723.png,facemask-dataset/annotations/maksssksksss723.xml
facemask-dataset/images/maksssksksss598.png,facemask-dataset/annotations/maksssksksss598.xml
facemask-dataset/images/maksssksksss656.png,facemask-dataset/annotations/maksssksksss656.xml
facemask-dataset/images/maksssksksss557.png,facemask-dataset/annotations/maksssksksss557.xml
facemask-dataset/images/maksssksksss106.png,facemask-dataset/annotations/maksssksksss106.xml
facemask-dataset/images/maksssksksss189.png,facemask-dataset/annotations/maksssksksss189.xml
facemask-dataset/images/maksssksksss115.png,facemask-dataset/annotations/maksssksksss115.xml
facemask-dataset/images/maksssksksss276.png,facemask-dataset/annotations/maksssksksss276.xml
facemask-dataset/images/maksssksksss655.png,facemask-dataset/annotations/maksssksksss655.xml
facemask-dataset/images/maksssksksss689.png,facemask-dataset/annotations/maksssksksss689.xml
facemask-dataset/images/maksssksksss26.png,facemask-dataset/annotations/maksssksksss26.xml
facemask-dataset/images/maksssksksss227.png,facemask-dataset/annotations/maksssksksss227.xml
facemask-dataset/images/maksssksksss445.png,facemask-dataset/annotations/maksssksksss445.xml
facemask-dataset/images/maksssksksss245.png,facemask-dataset/annotations/maksssksksss245.xml
facemask-dataset/images/maksssksksss458.png,facemask-dataset/annotations/maksssksksss458.xml
facemask-dataset/images/maksssksksss530.png,facemask-dataset/annotations/maksssksksss530.xml
facemask-dataset/images/maksssksksss600.png,facemask-dataset/annotations/maksssksksss600.xml
facemask-dataset/images/maksssksksss347.png,facemask-dataset/annotations/maksssksksss347.xml
facemask-dataset/images/maksssksksss448.png,facemask-dataset/annotations/maksssksksss448.xml
facemask-dataset/images/maksssksksss117.png,facemask-dataset/annotations/maksssksksss117.xml
facemask-dataset/images/maksssksksss65.png,facemask-dataset/annotations/maksssksksss65.xml
facemask-dataset/images/maksssksksss235.png,facemask-dataset/annotations/maksssksksss235.xml
facemask-dataset/images/maksssksksss595.png,facemask-dataset/annotations/maksssksksss595.xml
facemask-dataset/images/maksssksksss167.png,facemask-dataset/annotations/maksssksksss167.xml
facemask-dataset/images/maksssksksss11.png,facemask-dataset/annotations/maksssksksss11.xml
facemask-dataset/images/maksssksksss226.png,facemask-dataset/annotations/maksssksksss226.xml
facemask-dataset/images/maksssksksss777.png,facemask-dataset/annotations/maksssksksss777.xml
facemask-dataset/images/maksssksksss265.png,facemask-dataset/annotations/maksssksksss265.xml
facemask-dataset/images/maksssksksss376.png,facemask-dataset/annotations/maksssksksss376.xml
facemask-dataset/images/maksssksksss266.png,facemask-dataset/annotations/maksssksksss266.xml
facemask-dataset/images/maksssksksss592.png,facemask-dataset/annotations/maksssksksss592.xml
facemask-dataset/images/maksssksksss851.png,facemask-dataset/annotations/maksssksksss851.xml
facemask-dataset/images/maksssksksss828.png,facemask-dataset/annotations/maksssksksss828.xml
facemask-dataset/images/maksssksksss279.png,facemask-dataset/annotations/maksssksksss279.xml
facemask-dataset/images/maksssksksss597.png,facemask-dataset/annotations/maksssksksss597.xml
facemask-dataset/images/maksssksksss761.png,facemask-dataset/annotations/maksssksksss761.xml
facemask-dataset/images/maksssksksss849.png,facemask-dataset/annotations/maksssksksss849.xml
facemask-dataset/images/maksssksksss169.png,facemask-dataset/annotations/maksssksksss169.xml
facemask-dataset/images/maksssksksss771.png,facemask-dataset/annotations/maksssksksss771.xml
facemask-dataset/images/maksssksksss663.png,facemask-dataset/annotations/maksssksksss663.xml
facemask-dataset/images/maksssksksss413.png,facemask-dataset/annotations/maksssksksss413.xml
facemask-dataset/images/maksssksksss807.png,facemask-dataset/annotations/maksssksksss807.xml
facemask-dataset/images/maksssksksss785.png,facemask-dataset/annotations/maksssksksss785.xml
facemask-dataset/images/maksssksksss447.png,facemask-dataset/annotations/maksssksksss447.xml
facemask-dataset/images/maksssksksss661.png,facemask-dataset/annotations/maksssksksss661.xml
facemask-dataset/images/maksssksksss540.png,facemask-dataset/annotations/maksssksksss540.xml
facemask-dataset/images/maksssksksss489.png,facemask-dataset/annotations/maksssksksss489.xml
facemask-dataset/images/maksssksksss369.png,facemask-dataset/annotations/maksssksksss369.xml
facemask-dataset/images/maksssksksss287.png,facemask-dataset/annotations/maksssksksss287.xml
facemask-dataset/images/maksssksksss671.png,facemask-dataset/annotations/maksssksksss671.xml
facemask-dataset/images/maksssksksss432.png,facemask-dataset/annotations/maksssksksss432.xml
facemask-dataset/images/maksssksksss791.png,facemask-dataset/annotations/maksssksksss791.xml
facemask-dataset/images/maksssksksss709.png,facemask-dataset/annotations/maksssksksss709.xml
facemask-dataset/images/maksssksksss473.png,facemask-dataset/annotations/maksssksksss473.xml
facemask-dataset/images/maksssksksss353.png,facemask-dataset/annotations/maksssksksss353.xml
facemask-dataset/images/maksssksksss433.png,facemask-dataset/annotations/maksssksksss433.xml
facemask-dataset/images/maksssksksss60.png,facemask-dataset/annotations/maksssksksss60.xml
facemask-dataset/images/maksssksksss769.png,facemask-dataset/annotations/maksssksksss769.xml
facemask-dataset/images/maksssksksss158.png,facemask-dataset/annotations/maksssksksss158.xml
facemask-dataset/images/maksssksksss41.png,facemask-dataset/annotations/maksssksksss41.xml
facemask-dataset/images/maksssksksss49.png,facemask-dataset/annotations/maksssksksss49.xml
facemask-dataset/images/maksssksksss744.png,facemask-dataset/annotations/maksssksksss744.xml
facemask-dataset/images/maksssksksss660.png,facemask-dataset/annotations/maksssksksss660.xml
facemask-dataset/images/maksssksksss795.png,facemask-dataset/annotations/maksssksksss795.xml
facemask-dataset/images/maksssksksss291.png,facemask-dataset/annotations/maksssksksss291.xml
facemask-dataset/images/maksssksksss720.png,facemask-dataset/annotations/maksssksksss720.xml
facemask-dataset/images/maksssksksss724.png,facemask-dataset/annotations/maksssksksss724.xml
facemask-dataset/images/maksssksksss329.png,facemask-dataset/annotations/maksssksksss329.xml
facemask-dataset/images/maksssksksss548.png,facemask-dataset/annotations/maksssksksss548.xml
facemask-dataset/images/maksssksksss324.png,facemask-dataset/annotations/maksssksksss324.xml
facemask-dataset/images/maksssksksss601.png,facemask-dataset/annotations/maksssksksss601.xml
facemask-dataset/images/maksssksksss591.png,facemask-dataset/annotations/maksssksksss591.xml
facemask-dataset/images/maksssksksss737.png,facemask-dataset/annotations/maksssksksss737.xml
facemask-dataset/images/maksssksksss690.png,facemask-dataset/annotations/maksssksksss690.xml
facemask-dataset/images/maksssksksss484.png,facemask-dataset/annotations/maksssksksss484.xml
facemask-dataset/images/maksssksksss232.png,facemask-dataset/annotations/maksssksksss232.xml
facemask-dataset/images/maksssksksss800.png,facemask-dataset/annotations/maksssksksss800.xml
facemask-dataset/images/maksssksksss375.png,facemask-dataset/annotations/maksssksksss375.xml
facemask-dataset/images/maksssksksss122.png,facemask-dataset/annotations/maksssksksss122.xml
facemask-dataset/images/maksssksksss171.png,facemask-dataset/annotations/maksssksksss171.xml
facemask-dataset/images/maksssksksss39.png,facemask-dataset/annotations/maksssksksss39.xml
facemask-dataset/images/maksssksksss493.png,facemask-dataset/annotations/maksssksksss493.xml
facemask-dataset/images/maksssksksss334.png,facemask-dataset/annotations/maksssksksss334.xml
facemask-dataset/images/maksssksksss829.png,facemask-dataset/annotations/maksssksksss829.xml
facemask-dataset/images/maksssksksss161.png,facemask-dataset/annotations/maksssksksss161.xml
facemask-dataset/images/maksssksksss183.png,facemask-dataset/annotations/maksssksksss183.xml
facemask-dataset/images/maksssksksss154.png,facemask-dataset/annotations/maksssksksss154.xml
facemask-dataset/images/maksssksksss641.png,facemask-dataset/annotations/maksssksksss641.xml
facemask-dataset/images/maksssksksss658.png,facemask-dataset/annotations/maksssksksss658.xml
facemask-dataset/images/maksssksksss581.png,facemask-dataset/annotations/maksssksksss581.xml
facemask-dataset/images/maksssksksss456.png,facemask-dataset/annotations/maksssksksss456.xml
facemask-dataset/images/maksssksksss81.png,facemask-dataset/annotations/maksssksksss81.xml
facemask-dataset/images/maksssksksss131.png,facemask-dataset/annotations/maksssksksss131.xml
facemask-dataset/images/maksssksksss210.png,facemask-dataset/annotations/maksssksksss210.xml
facemask-dataset/images/maksssksksss354.png,facemask-dataset/annotations/maksssksksss354.xml
facemask-dataset/images/maksssksksss348.png,facemask-dataset/annotations/maksssksksss348.xml
facemask-dataset/images/maksssksksss695.png,facemask-dataset/annotations/maksssksksss695.xml
facemask-dataset/images/maksssksksss468.png,facemask-dataset/annotations/maksssksksss468.xml
facemask-dataset/images/maksssksksss259.png,facemask-dataset/annotations/maksssksksss259.xml
facemask-dataset/images/maksssksksss547.png,facemask-dataset/annotations/maksssksksss547.xml
facemask-dataset/images/maksssksksss535.png,facemask-dataset/annotations/maksssksksss535.xml
facemask-dataset/images/maksssksksss187.png,facemask-dataset/annotations/maksssksksss187.xml
facemask-dataset/images/maksssksksss343.png,facemask-dataset/annotations/maksssksksss343.xml
facemask-dataset/images/maksssksksss781.png,facemask-dataset/annotations/maksssksksss781.xml
facemask-dataset/images/maksssksksss702.png,facemask-dataset/annotations/maksssksksss702.xml
facemask-dataset/images/maksssksksss515.png,facemask-dataset/annotations/maksssksksss515.xml
facemask-dataset/images/maksssksksss644.png,facemask-dataset/annotations/maksssksksss644.xml
facemask-dataset/images/maksssksksss274.png,facemask-dataset/annotations/maksssksksss274.xml
facemask-dataset/images/maksssksksss63.png,facemask-dataset/annotations/maksssksksss63.xml
facemask-dataset/images/maksssksksss30.png,facemask-dataset/annotations/maksssksksss30.xml
facemask-dataset/images/maksssksksss289.png,facemask-dataset/annotations/maksssksksss289.xml
facemask-dataset/images/maksssksksss356.png,facemask-dataset/annotations/maksssksksss356.xml
facemask-dataset/images/maksssksksss466.png,facemask-dataset/annotations/maksssksksss466.xml
facemask-dataset/images/maksssksksss42.png,facemask-dataset/annotations/maksssksksss42.xml
facemask-dataset/images/maksssksksss145.png,facemask-dataset/annotations/maksssksksss145.xml
facemask-dataset/images/maksssksksss485.png,facemask-dataset/annotations/maksssksksss485.xml
facemask-dataset/images/maksssksksss220.png,facemask-dataset/annotations/maksssksksss220.xml
facemask-dataset/images/maksssksksss599.png,facemask-dataset/annotations/maksssksksss599.xml
facemask-dataset/images/maksssksksss141.png,facemask-dataset/annotations/maksssksksss141.xml
facemask-dataset/images/maksssksksss676.png,facemask-dataset/annotations/maksssksksss676.xml
facemask-dataset/images/maksssksksss610.png,facemask-dataset/annotations/maksssksksss610.xml
facemask-dataset/images/maksssksksss77.png,facemask-dataset/annotations/maksssksksss77.xml
facemask-dataset/images/maksssksksss416.png,facemask-dataset/annotations/maksssksksss416.xml
facemask-dataset/images/maksssksksss27.png,facemask-dataset/annotations/maksssksksss27.xml
facemask-dataset/images/maksssksksss772.png,facemask-dataset/annotations/maksssksksss772.xml
facemask-dataset/images/maksssksksss533.png,facemask-dataset/annotations/maksssksksss533.xml
facemask-dataset/images/maksssksksss45.png,facemask-dataset/annotations/maksssksksss45.xml
facemask-dataset/images/maksssksksss836.png,facemask-dataset/annotations/maksssksksss836.xml
facemask-dataset/images/maksssksksss401.png,facemask-dataset/annotations/maksssksksss401.xml
facemask-dataset/images/maksssksksss212.png,facemask-dataset/annotations/maksssksksss212.xml
facemask-dataset/images/maksssksksss138.png,facemask-dataset/annotations/maksssksksss138.xml
facemask-dataset/images/maksssksksss110.png,facemask-dataset/annotations/maksssksksss110.xml
facemask-dataset/images/maksssksksss837.png,facemask-dataset/annotations/maksssksksss837.xml
facemask-dataset/images/maksssksksss47.png,facemask-dataset/annotations/maksssksksss47.xml
facemask-dataset/images/maksssksksss126.png,facemask-dataset/annotations/maksssksksss126.xml
facemask-dataset/images/maksssksksss505.png,facemask-dataset/annotations/maksssksksss505.xml
facemask-dataset/images/maksssksksss162.png,facemask-dataset/annotations/maksssksksss162.xml
facemask-dataset/images/maksssksksss748.png,facemask-dataset/annotations/maksssksksss748.xml
facemask-dataset/images/maksssksksss759.png,facemask-dataset/annotations/maksssksksss759.xml
facemask-dataset/images/maksssksksss818.png,facemask-dataset/annotations/maksssksksss818.xml
facemask-dataset/images/maksssksksss412.png,facemask-dataset/annotations/maksssksksss412.xml
facemask-dataset/images/maksssksksss512.png,facemask-dataset/annotations/maksssksksss512.xml
facemask-dataset/images/maksssksksss200.png,facemask-dataset/annotations/maksssksksss200.xml
facemask-dataset/images/maksssksksss633.png,facemask-dataset/annotations/maksssksksss633.xml
facemask-dataset/images/maksssksksss427.png,facemask-dataset/annotations/maksssksksss427.xml
facemask-dataset/images/maksssksksss136.png,facemask-dataset/annotations/maksssksksss136.xml
facemask-dataset/images/maksssksksss224.png,facemask-dataset/annotations/maksssksksss224.xml
facemask-dataset/images/maksssksksss460.png,facemask-dataset/annotations/maksssksksss460.xml
facemask-dataset/images/maksssksksss706.png,facemask-dataset/annotations/maksssksksss706.xml
facemask-dataset/images/maksssksksss59.png,facemask-dataset/annotations/maksssksksss59.xml
facemask-dataset/images/maksssksksss786.png,facemask-dataset/annotations/maksssksksss786.xml
facemask-dataset/images/maksssksksss845.png,facemask-dataset/annotations/maksssksksss845.xml
facemask-dataset/images/maksssksksss318.png,facemask-dataset/annotations/maksssksksss318.xml
facemask-dataset/images/maksssksksss337.png,facemask-dataset/annotations/maksssksksss337.xml
facemask-dataset/images/maksssksksss323.png,facemask-dataset/annotations/maksssksksss323.xml
facemask-dataset/images/maksssksksss680.png,facemask-dataset/annotations/maksssksksss680.xml
facemask-dataset/images/maksssksksss584.png,facemask-dataset/annotations/maksssksksss584.xml
facemask-dataset/images/maksssksksss301.png,facemask-dataset/annotations/maksssksksss301.xml
facemask-dataset/images/maksssksksss722.png,facemask-dataset/annotations/maksssksksss722.xml
facemask-dataset/images/maksssksksss315.png,facemask-dataset/annotations/maksssksksss315.xml
facemask-dataset/images/maksssksksss378.png,facemask-dataset/annotations/maksssksksss378.xml
facemask-dataset/images/maksssksksss494.png,facemask-dataset/annotations/maksssksksss494.xml
facemask-dataset/images/maksssksksss842.png,facemask-dataset/annotations/maksssksksss842.xml
facemask-dataset/images/maksssksksss757.png,facemask-dataset/annotations/maksssksksss757.xml
facemask-dataset/images/maksssksksss273.png,facemask-dataset/annotations/maksssksksss273.xml
facemask-dataset/images/maksssksksss295.png,facemask-dataset/annotations/maksssksksss295.xml
facemask-dataset/images/maksssksksss814.png,facemask-dataset/annotations/maksssksksss814.xml
facemask-dataset/images/maksssksksss850.png,facemask-dataset/annotations/maksssksksss850.xml
facemask-dataset/images/maksssksksss195.png,facemask-dataset/annotations/maksssksksss195.xml
facemask-dataset/images/maksssksksss686.png,facemask-dataset/annotations/maksssksksss686.xml
facemask-dataset/images/maksssksksss574.png,facemask-dataset/annotations/maksssksksss574.xml
facemask-dataset/images/maksssksksss653.png,facemask-dataset/annotations/maksssksksss653.xml
facemask-dataset/images/maksssksksss88.png,facemask-dataset/annotations/maksssksksss88.xml
facemask-dataset/images/maksssksksss649.png,facemask-dataset/annotations/maksssksksss649.xml
facemask-dataset/images/maksssksksss446.png,facemask-dataset/annotations/maksssksksss446.xml
facemask-dataset/images/maksssksksss12.png,facemask-dataset/annotations/maksssksksss12.xml
facemask-dataset/images/maksssksksss309.png,facemask-dataset/annotations/maksssksksss309.xml
facemask-dataset/images/maksssksksss82.png,facemask-dataset/annotations/maksssksksss82.xml
facemask-dataset/images/maksssksksss262.png,facemask-dataset/annotations/maksssksksss262.xml
facemask-dataset/images/maksssksksss177.png,facemask-dataset/annotations/maksssksksss177.xml
facemask-dataset/images/maksssksksss312.png,facemask-dataset/annotations/maksssksksss312.xml
facemask-dataset/images/maksssksksss422.png,facemask-dataset/annotations/maksssksksss422.xml
facemask-dataset/images/maksssksksss677.png,facemask-dataset/annotations/maksssksksss677.xml
facemask-dataset/images/maksssksksss670.png,facemask-dataset/annotations/maksssksksss670.xml
facemask-dataset/images/maksssksksss499.png,facemask-dataset/annotations/maksssksksss499.xml
facemask-dataset/images/maksssksksss352.png,facemask-dataset/annotations/maksssksksss352.xml
facemask-dataset/images/maksssksksss502.png,facemask-dataset/annotations/maksssksksss502.xml
facemask-dataset/images/maksssksksss607.png,facemask-dataset/annotations/maksssksksss607.xml
facemask-dataset/images/maksssksksss674.png,facemask-dataset/annotations/maksssksksss674.xml
facemask-dataset/images/maksssksksss213.png,facemask-dataset/annotations/maksssksksss213.xml
facemask-dataset/images/maksssksksss290.png,facemask-dataset/annotations/maksssksksss290.xml
facemask-dataset/images/maksssksksss801.png,facemask-dataset/annotations/maksssksksss801.xml
facemask-dataset/images/maksssksksss236.png,facemask-dataset/annotations/maksssksksss236.xml
facemask-dataset/images/maksssksksss322.png,facemask-dataset/annotations/maksssksksss322.xml
facemask-dataset/images/maksssksksss434.png,facemask-dataset/annotations/maksssksksss434.xml
facemask-dataset/images/maksssksksss66.png,facemask-dataset/annotations/maksssksksss66.xml
facemask-dataset/images/maksssksksss465.png,facemask-dataset/annotations/maksssksksss465.xml
facemask-dataset/images/maksssksksss3.png,facemask-dataset/annotations/maksssksksss3.xml
facemask-dataset/images/maksssksksss76.png,facemask-dataset/annotations/maksssksksss76.xml
facemask-dataset/images/maksssksksss393.png,facemask-dataset/annotations/maksssksksss393.xml
facemask-dataset/images/maksssksksss733.png,facemask-dataset/annotations/maksssksksss733.xml
facemask-dataset/images/maksssksksss303.png,facemask-dataset/annotations/maksssksksss303.xml
facemask-dataset/images/maksssksksss362.png,facemask-dataset/annotations/maksssksksss362.xml
facemask-dataset/images/maksssksksss504.png,facemask-dataset/annotations/maksssksksss504.xml
facemask-dataset/images/maksssksksss179.png,facemask-dataset/annotations/maksssksksss179.xml
facemask-dataset/images/maksssksksss146.png,facemask-dataset/annotations/maksssksksss146.xml
facemask-dataset/images/maksssksksss776.png,facemask-dataset/annotations/maksssksksss776.xml
facemask-dataset/images/maksssksksss263.png,facemask-dataset/annotations/maksssksksss263.xml
facemask-dataset/images/maksssksksss83.png,facemask-dataset/annotations/maksssksksss83.xml
facemask-dataset/images/maksssksksss495.png,facemask-dataset/annotations/maksssksksss495.xml
facemask-dataset/images/maksssksksss221.png,facemask-dataset/annotations/maksssksksss221.xml
facemask-dataset/images/maksssksksss585.png,facemask-dataset/annotations/maksssksksss585.xml
facemask-dataset/images/maksssksksss752.png,facemask-dataset/annotations/maksssksksss752.xml
facemask-dataset/images/maksssksksss669.png,facemask-dataset/annotations/maksssksksss669.xml
facemask-dataset/images/maksssksksss792.png,facemask-dataset/annotations/maksssksksss792.xml
facemask-dataset/images/maksssksksss467.png,facemask-dataset/annotations/maksssksksss467.xml
facemask-dataset/images/maksssksksss92.png,facemask-dataset/annotations/maksssksksss92.xml
facemask-dataset/images/maksssksksss34.png,facemask-dataset/annotations/maksssksksss34.xml
facemask-dataset/images/maksssksksss284.png,facemask-dataset/annotations/maksssksksss284.xml
facemask-dataset/images/maksssksksss648.png,facemask-dataset/annotations/maksssksksss648.xml
facemask-dataset/images/maksssksksss763.png,facemask-dataset/annotations/maksssksksss763.xml
facemask-dataset/images/maksssksksss89.png,facemask-dataset/annotations/maksssksksss89.xml
facemask-dataset/images/maksssksksss843.png,facemask-dataset/annotations/maksssksksss843.xml
facemask-dataset/images/maksssksksss357.png,facemask-dataset/annotations/maksssksksss357.xml
facemask-dataset/images/maksssksksss414.png,facemask-dataset/annotations/maksssksksss414.xml
facemask-dataset/images/maksssksksss191.png,facemask-dataset/annotations/maksssksksss191.xml
facemask-dataset/images/maksssksksss281.png,facemask-dataset/annotations/maksssksksss281.xml
facemask-dataset/images/maksssksksss550.png,facemask-dataset/annotations/maksssksksss550.xml
facemask-dataset/images/maksssksksss233.png,facemask-dataset/annotations/maksssksksss233.xml
facemask-dataset/images/maksssksksss71.png,facemask-dataset/annotations/maksssksksss71.xml
facemask-dataset/images/maksssksksss628.png,facemask-dataset/annotations/maksssksksss628.xml
facemask-dataset/images/maksssksksss579.png,facemask-dataset/annotations/maksssksksss579.xml
facemask-dataset/images/maksssksksss211.png,facemask-dataset/annotations/maksssksksss211.xml
facemask-dataset/images/maksssksksss616.png,facemask-dataset/annotations/maksssksksss616.xml
facemask-dataset/images/maksssksksss114.png,facemask-dataset/annotations/maksssksksss114.xml
facemask-dataset/images/maksssksksss831.png,facemask-dataset/annotations/maksssksksss831.xml
facemask-dataset/images/maksssksksss683.png,facemask-dataset/annotations/maksssksksss683.xml
facemask-dataset/images/maksssksksss462.png,facemask-dataset/annotations/maksssksksss462.xml
facemask-dataset/images/maksssksksss423.png,facemask-dataset/annotations/maksssksksss423.xml
facemask-dataset/images/maksssksksss278.png,facemask-dataset/annotations/maksssksksss278.xml
facemask-dataset/images/maksssksksss714.png,facemask-dataset/annotations/maksssksksss714.xml
facemask-dataset/images/maksssksksss735.png,facemask-dataset/annotations/maksssksksss735.xml
facemask-dataset/images/maksssksksss9.png,facemask-dataset/annotations/maksssksksss9.xml
facemask-dataset/images/maksssksksss242.png,facemask-dataset/annotations/maksssksksss242.xml
facemask-dataset/images/maksssksksss436.png,facemask-dataset/annotations/maksssksksss436.xml
facemask-dataset/images/maksssksksss675.png,facemask-dataset/annotations/maksssksksss675.xml
facemask-dataset/images/maksssksksss700.png,facemask-dataset/annotations/maksssksksss700.xml
facemask-dataset/images/maksssksksss612.png,facemask-dataset/annotations/maksssksksss612.xml
facemask-dataset/images/maksssksksss566.png,facemask-dataset/annotations/maksssksksss566.xml
facemask-dataset/images/maksssksksss687.png,facemask-dataset/annotations/maksssksksss687.xml
facemask-dataset/images/maksssksksss209.png,facemask-dataset/annotations/maksssksksss209.xml
facemask-dataset/images/maksssksksss308.png,facemask-dataset/annotations/maksssksksss308.xml
facemask-dataset/images/maksssksksss832.png,facemask-dataset/annotations/maksssksksss832.xml
facemask-dataset/images/maksssksksss398.png,facemask-dataset/annotations/maksssksksss398.xml
facemask-dataset/images/maksssksksss827.png,facemask-dataset/annotations/maksssksksss827.xml
facemask-dataset/images/maksssksksss204.png,facemask-dataset/annotations/maksssksksss204.xml
facemask-dataset/images/maksssksksss740.png,facemask-dataset/annotations/maksssksksss740.xml
facemask-dataset/images/maksssksksss360.png,facemask-dataset/annotations/maksssksksss360.xml
facemask-dataset/images/maksssksksss429.png,facemask-dataset/annotations/maksssksksss429.xml
facemask-dataset/images/maksssksksss51.png,facemask-dataset/annotations/maksssksksss51.xml
facemask-dataset/images/maksssksksss164.png,facemask-dataset/annotations/maksssksksss164.xml
facemask-dataset/images/maksssksksss503.png,facemask-dataset/annotations/maksssksksss503.xml
facemask-dataset/images/maksssksksss754.png,facemask-dataset/annotations/maksssksksss754.xml
facemask-dataset/images/maksssksksss16.png,facemask-dataset/annotations/maksssksksss16.xml
facemask-dataset/images/maksssksksss483.png,facemask-dataset/annotations/maksssksksss483.xml
facemask-dataset/images/maksssksksss241.png,facemask-dataset/annotations/maksssksksss241.xml
facemask-dataset/images/maksssksksss486.png,facemask-dataset/annotations/maksssksksss486.xml
facemask-dataset/images/maksssksksss73.png,facemask-dataset/annotations/maksssksksss73.xml
facemask-dataset/images/maksssksksss790.png,facemask-dataset/annotations/maksssksksss790.xml
facemask-dataset/images/maksssksksss793.png,facemask-dataset/annotations/maksssksksss793.xml
facemask-dataset/images/maksssksksss194.png,facemask-dataset/annotations/maksssksksss194.xml
facemask-dataset/images/maksssksksss620.png,facemask-dataset/annotations/maksssksksss620.xml
facemask-dataset/images/maksssksksss839.png,facemask-dataset/annotations/maksssksksss839.xml
facemask-dataset/images/maksssksksss61.png,facemask-dataset/annotations/maksssksksss61.xml
facemask-dataset/images/maksssksksss56.png,facemask-dataset/annotations/maksssksksss56.xml
facemask-dataset/images/maksssksksss668.png,facemask-dataset/annotations/maksssksksss668.xml
facemask-dataset/images/maksssksksss681.png,facemask-dataset/annotations/maksssksksss681.xml
facemask-dataset/images/maksssksksss75.png,facemask-dataset/annotations/maksssksksss75.xml
facemask-dataset/images/maksssksksss578.png,facemask-dataset/annotations/maksssksksss578.xml
facemask-dataset/images/maksssksksss272.png,facemask-dataset/annotations/maksssksksss272.xml
facemask-dataset/images/maksssksksss202.png,facemask-dataset/annotations/maksssksksss202.xml
facemask-dataset/images/maksssksksss257.png,facemask-dataset/annotations/maksssksksss257.xml
facemask-dataset/images/maksssksksss277.png,facemask-dataset/annotations/maksssksksss277.xml
facemask-dataset/images/maksssksksss478.png,facemask-dataset/annotations/maksssksksss478.xml
facemask-dataset/images/maksssksksss52.png,facemask-dataset/annotations/maksssksksss52.xml
facemask-dataset/images/maksssksksss500.png,facemask-dataset/annotations/maksssksksss500.xml
